tier,puuid
GRANDMASTER,ZaMw1FEx3ZC6ph4SPgPjT2z8ewzw_JNrhM5Dh7Oy9uWC0ELn8HPa_H_D9uUtli--LF8YjKX1ErDySQ
GRANDMASTER,jj17OWN7R-P9CEaF3lZKkgiTUmwT6TaMybIE6F7wEg4hiYzfIZlEYOAKhCzarHYBOmlJp6ph4JjzZw
GRANDMASTER,wkZLw7M7wJoLujP3JFsDyaYweByzJdufdY5CZZ4LtXttvrvJJOihdyChTStIFFwEwOcwdR8ZV7RIBw
GRANDMASTER,I16ndrTjyG8nRldwaf0VIPeBdyXA1W8QsLqYnfRzNoA3YN8SMKxLwBEjBJjojXL8_QaTomZLLyLnsA
GRANDMASTER,ooXoOuocTce_3gbDkK4A-UCUPBcA8l7I53vEPELQ6IgnHvJJhfwoxLx81HHYFdwhcqiP8t5bCKIcYQ
GRANDMASTER,7K07d6EJvlznuSdJhg375gCFbSVNEcbH6gHrIz1ROk3xv9lGn17WbdNPRNFvVpIDdbQYJlYEiYTf_w
GRANDMASTER,AZ6ltIObrKuDM88a7o8VFMBvEFcwV3WoYu3xXaKzW48ew8XAkNk0kJK2FY1phv4tYO-tQMf3WqolVg
GRANDMASTER,IppDIzCXkRIoqlSlxXXgTkJpOS76Nxn1w7f5SKpLDDOobqoDb9IHJ56Q0E6pGuAVzGhjnA7LG0Qldg
GRANDMASTER,R8asDrfm_HlKJMFQLwekOyErqD3TNZjWGKlzNYQCFOQncjL17TlneXlQ_42bkOYsmTFQ4qoxcoCCeA
GRANDMASTER,H46lLwrai46VIrGUFya_5AAtraxCwXxlZoLjboWd_V1mVSSmRZZFIFEsT9qJoDEckGIiaY92XHnoYA
GRANDMASTER,VKMiGY0tl9lEqp0ks3S5RfxORBSCrrp4zn50tIUqiA9nasyG8RAHpkEbPs_o3j-LKesVhLdyCa2KLg
GRANDMASTER,9cmvTn3_Rp9mfNbhiusq9BSy-Mnluw1TbfZ7AQipdxj7TArEVOdQzBI42TVmoRo6MQVsGDLAi2s1eA
GRANDMASTER,OtuwnwKnACUx7SwS12DfY0EA4SsCCI9ADDbT_gWSEbq4u0ohSI6ifckP7RlLQ6_YLZsHrZhx6V0Gow
GRANDMASTER,tT63TsLYf3052WqGsoc_dubIjxv4pAyLHf4pKeX2s9hqfmDFlwd9WI8thQEEv228MsvIyM6Z67deBA
GRANDMASTER,IDtGuwbuLPcaENAM5TATwZQgTjKEXYorg_pcktv8bzwbXgrDI-xtJIywaCWs0CAalOWTaeJCzBe97g
GRANDMASTER,LXF6pbYAMA2pUYNjp0trBKPE91Se-PLdWwEWgwGD9CI_vON8XiMObwf-wUntjKt7a7kmi2Ee8rwYqg
GRANDMASTER,bSj0gSTHjHmOJ9tdmmxfVeeUck6uPhLbkrf4bC_QC2gosyn5b_7rP11c3hNQkO89Fz1DZUnV0CaCHw
